strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.identifier,PE.openInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.identifier,CE.openInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,Data_Timestamp,Timestamp
22100,16-May-2024,22100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22100.00,183850.0,1867764.0,19.15,95.2,22150.85,22100,16-May-2024,OPTIDXNIFTY16-05-2024CE22100.00,235144,1635608,15.2,135.05,14-May-2024 10:48:46,"14/05/2024, 10:50"
22150,16-May-2024,22150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22150.00,71655.0,1015010.0,19.17,117.95,22150.85,22150,16-May-2024,OPTIDXNIFTY16-05-2024CE22150.00,134262,1282309,15.26,107.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
22200,16-May-2024,22200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22200.00,81740.0,905346.0,19.34,144.5,22150.85,22200,16-May-2024,OPTIDXNIFTY16-05-2024CE22200.00,261056,1722541,15.41,84.4,14-May-2024 10:48:46,"14/05/2024, 10:50"
22250,16-May-2024,22250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22250.00,15589.0,207092.0,19.52,174.55,22150.85,22250,16-May-2024,OPTIDXNIFTY16-05-2024CE22250.00,101627,621742,15.47,64.3,14-May-2024 10:48:46,"14/05/2024, 10:50"
22300,16-May-2024,22300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22300.00,43184.0,202813.0,19.87,209.0,22150.85,22300,16-May-2024,OPTIDXNIFTY16-05-2024CE22300.00,250413,1003600,15.51,48.35,14-May-2024 10:48:46,"14/05/2024, 10:50"
22350,16-May-2024,22350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22350.00,7524.0,28764.0,20.34,246.8,22150.85,22350,16-May-2024,OPTIDXNIFTY16-05-2024CE22350.00,92864,483344,15.61,35.6,14-May-2024 10:48:46,"14/05/2024, 10:50"
22400,16-May-2024,22400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22400.00,25546.0,52480.0,21.29,286.7,22150.85,22400,16-May-2024,OPTIDXNIFTY16-05-2024CE22400.00,184460,704996,15.72,25.35,14-May-2024 10:48:46,"14/05/2024, 10:50"
22450,16-May-2024,22450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22450.00,3688.0,9291.0,20.41,329.55,22150.85,22450,16-May-2024,OPTIDXNIFTY16-05-2024CE22450.00,77273,446914,15.87,18.15,14-May-2024 10:48:46,"14/05/2024, 10:50"
22500,16-May-2024,22500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22500.00,34218.0,27925.0,23.18,374.65,22150.85,22500,16-May-2024,OPTIDXNIFTY16-05-2024CE22500.00,265232,740201,16.09,12.95,14-May-2024 10:48:46,"14/05/2024, 10:50"
22550,16-May-2024,22550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22550.00,2241.0,993.0,23.16,407.65,22150.85,22550,16-May-2024,OPTIDXNIFTY16-05-2024CE22550.00,95870,374433,16.15,8.85,14-May-2024 10:48:46,"14/05/2024, 10:50"
22600,16-May-2024,22600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22600.00,8859.0,1542.0,22.9,461.2,22150.85,22600,16-May-2024,OPTIDXNIFTY16-05-2024CE22600.00,177404,587461,16.41,6.05,14-May-2024 10:48:46,"14/05/2024, 10:50"
22650,16-May-2024,22650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22650.00,1881.0,189.0,24.92,507.7,22150.85,22650,16-May-2024,OPTIDXNIFTY16-05-2024CE22650.00,85127,407711,16.75,4.35,14-May-2024 10:48:46,"14/05/2024, 10:50"
22700,16-May-2024,22700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22700.00,5551.0,961.0,26.2,563.15,22150.85,22700,16-May-2024,OPTIDXNIFTY16-05-2024CE22700.00,156294,496256,17.11,3.1,14-May-2024 10:48:46,"14/05/2024, 10:50"
22750,16-May-2024,22750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22750.00,865.0,51.0,29.15,614.0,22150.85,22750,16-May-2024,OPTIDXNIFTY16-05-2024CE22750.00,77522,234626,17.64,2.35,14-May-2024 10:48:46,"14/05/2024, 10:50"
22800,16-May-2024,22800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22800.00,4219.0,352.0,29.1,656.25,22150.85,22800,16-May-2024,OPTIDXNIFTY16-05-2024CE22800.00,204891,494426,18.47,2.0,14-May-2024 10:48:46,"14/05/2024, 10:50"
22850,16-May-2024,22850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22850.00,987.0,46.0,33.21,722.0,22150.85,22850,16-May-2024,OPTIDXNIFTY16-05-2024CE22850.00,66459,209871,19.3,1.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
22900,16-May-2024,22900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22900.00,1480.0,609.0,34.85,757.8,22150.85,22900,16-May-2024,OPTIDXNIFTY16-05-2024CE22900.00,118047,265774,20.3,1.65,14-May-2024 10:48:46,"14/05/2024, 10:50"
22950,16-May-2024,22950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22950.00,618.0,0.0,0.0,0.0,22150.85,22950,16-May-2024,OPTIDXNIFTY16-05-2024CE22950.00,37706,81526,21.08,1.5,14-May-2024 10:48:46,"14/05/2024, 10:50"
23000,16-May-2024,23000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23000.00,3498.0,950.0,34.25,860.55,22150.85,23000,16-May-2024,OPTIDXNIFTY16-05-2024CE23000.00,256536,402165,22.1,1.4,14-May-2024 10:48:46,"14/05/2024, 10:50"
23050,16-May-2024,23050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23050.00,129.0,2.0,43.94,934.05,22150.85,23050,16-May-2024,OPTIDXNIFTY16-05-2024CE23050.00,23937,46370,23.2,1.35,14-May-2024 10:48:46,"14/05/2024, 10:50"
23100,16-May-2024,23100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23100.00,1520.0,0.0,0.0,0.0,22150.85,23100,16-May-2024,OPTIDXNIFTY16-05-2024CE23100.00,56768,90463,23.96,1.25,14-May-2024 10:48:46,"14/05/2024, 10:50"
23150,16-May-2024,23150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23150.00,126.0,5.0,52.2,1050.0,22150.85,23150,16-May-2024,OPTIDXNIFTY16-05-2024CE23150.00,20801,38871,25.16,1.25,14-May-2024 10:48:46,"14/05/2024, 10:50"
23200,16-May-2024,23200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23200.00,229.0,3.0,45.33,1073.75,22150.85,23200,16-May-2024,OPTIDXNIFTY16-05-2024CE23200.00,86083,132290,26.11,1.2,14-May-2024 10:48:46,"14/05/2024, 10:50"
23250,16-May-2024,23250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23250.00,11.0,0.0,0.0,0.0,22150.85,23250,16-May-2024,OPTIDXNIFTY16-05-2024CE23250.00,18780,19639,27.04,1.2,14-May-2024 10:48:46,"14/05/2024, 10:50"
23300,16-May-2024,23300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23300.00,88.0,1.0,35.03,1149.95,22150.85,23300,16-May-2024,OPTIDXNIFTY16-05-2024CE23300.00,46164,95558,27.65,1.0,14-May-2024 10:48:46,"14/05/2024, 10:50"
23350,16-May-2024,23350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23350.00,22.0,0.0,0.0,0.0,22150.85,23350,16-May-2024,OPTIDXNIFTY16-05-2024CE23350.00,16035,27185,28.69,1.0,14-May-2024 10:48:46,"14/05/2024, 10:50"
23400,16-May-2024,23400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23400.00,38.0,0.0,0.0,0.0,22150.85,23400,16-May-2024,OPTIDXNIFTY16-05-2024CE23400.00,37880,56646,29.38,0.95,14-May-2024 10:48:46,"14/05/2024, 10:50"
23450,16-May-2024,23450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23450.00,54.0,1.0,0.0,1300.0,22150.85,23450,16-May-2024,OPTIDXNIFTY16-05-2024CE23450.00,15509,25050,30.73,0.95,14-May-2024 10:48:46,"14/05/2024, 10:50"
23500,16-May-2024,23500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23500.00,205.0,8.0,67.77,1411.6,22150.85,23500,16-May-2024,OPTIDXNIFTY16-05-2024CE23500.00,132089,206892,31.01,0.85,14-May-2024 10:48:46,"14/05/2024, 10:50"
23550,16-May-2024,23550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23550.00,36.0,2.0,0.0,1392.05,22150.85,23550,16-May-2024,OPTIDXNIFTY16-05-2024CE23550.00,5348,18850,32.2,0.9,14-May-2024 10:48:46,"14/05/2024, 10:50"
23600,16-May-2024,23600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23600.00,39.0,0.0,0.0,0.0,22150.85,23600,16-May-2024,OPTIDXNIFTY16-05-2024CE23600.00,30334,36710,32.98,0.85,14-May-2024 10:48:46,"14/05/2024, 10:50"
23650,16-May-2024,23650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23650.00,37.0,0.0,0.0,0.0,22150.85,23650,16-May-2024,OPTIDXNIFTY16-05-2024CE23650.00,7806,17791,34.17,0.85,14-May-2024 10:48:46,"14/05/2024, 10:50"
23700,16-May-2024,23700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23700.00,51.0,0.0,0.0,0.0,22150.85,23700,16-May-2024,OPTIDXNIFTY16-05-2024CE23700.00,34760,54112,34.71,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
23750,16-May-2024,23750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23750.00,32.0,1.0,61.02,1621.65,22150.85,23750,16-May-2024,OPTIDXNIFTY16-05-2024CE23750.00,3363,11634,35.91,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
23800,16-May-2024,23800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23800.00,33.0,0.0,0.0,0.0,22150.85,23800,16-May-2024,OPTIDXNIFTY16-05-2024CE23800.00,14950,16315,36.64,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
23850,16-May-2024,23850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23850.00,30.0,0.0,0.0,0.0,22150.85,23850,16-May-2024,OPTIDXNIFTY16-05-2024CE23850.00,3069,3440,37.59,0.75,14-May-2024 10:48:46,"14/05/2024, 10:50"
23900,16-May-2024,23900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23900.00,28.0,0.0,0.0,0.0,22150.85,23900,16-May-2024,OPTIDXNIFTY16-05-2024CE23900.00,12016,8463,38.29,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
23950,16-May-2024,23950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23950.00,30.0,0.0,0.0,0.0,22150.85,23950,16-May-2024,OPTIDXNIFTY16-05-2024CE23950.00,1550,2334,39.49,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24000,16-May-2024,24000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24000.00,36.0,0.0,0.0,0.0,22150.85,24000,16-May-2024,OPTIDXNIFTY16-05-2024CE24000.00,110002,74354,40.16,0.7,14-May-2024 10:48:46,"14/05/2024, 10:50"
24050,16-May-2024,24050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24050.00,37.0,0.0,0.0,0.0,22150.85,24050,16-May-2024,OPTIDXNIFTY16-05-2024CE24050.00,3702,2531,41.37,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24100,16-May-2024,24100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24100.00,60.0,0.0,0.0,0.0,22150.85,24100,16-May-2024,OPTIDXNIFTY16-05-2024CE24100.00,8367,7429,42.3,0.75,14-May-2024 10:48:46,"14/05/2024, 10:50"
24150,16-May-2024,24150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24150.00,68.0,0.0,0.0,0.0,22150.85,24150,16-May-2024,OPTIDXNIFTY16-05-2024CE24150.00,1304,922,43.5,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24200,16-May-2024,24200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24200.00,53.0,0.0,0.0,0.0,22150.85,24200,16-May-2024,OPTIDXNIFTY16-05-2024CE24200.00,7550,4976,43.87,0.75,14-May-2024 10:48:46,"14/05/2024, 10:50"
24250,16-May-2024,24250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24250.00,64.0,0.0,0.0,0.0,22150.85,24250,16-May-2024,OPTIDXNIFTY16-05-2024CE24250.00,6889,2369,45.08,0.85,14-May-2024 10:48:46,"14/05/2024, 10:50"
24300,16-May-2024,24300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24300.00,32.0,0.0,0.0,0.0,22150.85,24300,16-May-2024,OPTIDXNIFTY16-05-2024CE24300.00,9525,3747,46.0,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24350,16-May-2024,24350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24350.00,42.0,0.0,0.0,0.0,22150.85,24350,16-May-2024,OPTIDXNIFTY16-05-2024CE24350.00,4759,873,46.91,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24400,16-May-2024,24400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24400.00,34.0,0.0,0.0,0.0,22150.85,24400,16-May-2024,OPTIDXNIFTY16-05-2024CE24400.00,33702,10510,47.52,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24450,16-May-2024,24450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24450.00,36.0,0.0,0.0,0.0,22150.85,24450,16-May-2024,OPTIDXNIFTY16-05-2024CE24450.00,13587,1856,48.73,0.8,14-May-2024 10:48:46,"14/05/2024, 10:50"
24500,16-May-2024,24500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24500.00,22.0,0.0,0.0,0.0,22150.85,24500,16-May-2024,OPTIDXNIFTY16-05-2024CE24500.00,141439,47288,49.32,0.7,14-May-2024 10:48:46,"14/05/2024, 10:50"
20200,16-May-2024,20200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20200.00,68373.0,40027.0,0.0,0.6,22147.35,20200,16-May-2024,OPTIDXNIFTY16-05-2024CE20200.00,0,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20250,16-May-2024,20250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20250.00,93009.0,19723.0,44.45,0.7,22147.35,20250,16-May-2024,OPTIDXNIFTY16-05-2024CE20250.00,82,6,0.0,1853.75,14-May-2024 10:50:16,"14/05/2024, 10:51"
20300,16-May-2024,20300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20300.00,55715.0,30822.0,0.0,0.7,22147.35,20300,16-May-2024,OPTIDXNIFTY16-05-2024CE20300.00,78,2,0.0,1813.25,14-May-2024 10:50:16,"14/05/2024, 10:51"
20350,16-May-2024,20350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20350.00,2888.0,5507.0,0.0,0.7,22147.35,20350,16-May-2024,OPTIDXNIFTY16-05-2024CE20350.00,79,5,0.0,1752.7,14-May-2024 10:50:16,"14/05/2024, 10:51"
20400,16-May-2024,20400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20400.00,11746.0,14418.0,0.0,0.7,22147.35,20400,16-May-2024,OPTIDXNIFTY16-05-2024CE20400.00,42,1,0.0,1725.7,14-May-2024 10:50:16,"14/05/2024, 10:51"
20450,16-May-2024,20450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20450.00,2846.0,16577.0,0.0,0.75,22147.35,20450,16-May-2024,OPTIDXNIFTY16-05-2024CE20450.00,55,5,0.0,1619.1,14-May-2024 10:50:16,"14/05/2024, 10:51"
20500,16-May-2024,20500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20500.00,89580.0,77104.0,0.0,0.7,22147.35,20500,16-May-2024,OPTIDXNIFTY16-05-2024CE20500.00,671,18,0.0,1645.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20550,16-May-2024,20550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20550.00,6977.0,24975.0,0.0,0.7,22147.35,20550,16-May-2024,OPTIDXNIFTY16-05-2024CE20550.00,145,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20600,16-May-2024,20600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20600.00,18688.0,66508.0,37.02,0.75,22147.35,20600,16-May-2024,OPTIDXNIFTY16-05-2024CE20600.00,52,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20650,16-May-2024,20650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20650.00,12303.0,45802.0,0.0,0.85,22147.35,20650,16-May-2024,OPTIDXNIFTY16-05-2024CE20650.00,59,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20700,16-May-2024,20700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20700.00,33693.0,81417.0,0.0,0.85,22147.35,20700,16-May-2024,OPTIDXNIFTY16-05-2024CE20700.00,244,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20750,16-May-2024,20750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20750.00,14638.0,26968.0,34.18,0.85,22147.35,20750,16-May-2024,OPTIDXNIFTY16-05-2024CE20750.00,39,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20800,16-May-2024,20800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20800.00,51386.0,124343.0,0.0,0.95,22147.35,20800,16-May-2024,OPTIDXNIFTY16-05-2024CE20800.00,79,4,0.0,1295.7,14-May-2024 10:50:16,"14/05/2024, 10:51"
20850,16-May-2024,20850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20850.00,23023.0,44702.0,32.15,0.9,22147.35,20850,16-May-2024,OPTIDXNIFTY16-05-2024CE20850.00,177,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20900,16-May-2024,20900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20900.00,65693.0,171008.0,0.0,1.05,22147.35,20900,16-May-2024,OPTIDXNIFTY16-05-2024CE20900.00,63,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
20950,16-May-2024,20950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20950.00,28930.0,55997.0,0.0,1.2,22147.35,20950,16-May-2024,OPTIDXNIFTY16-05-2024CE20950.00,119,0,0.0,0.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21000,16-May-2024,21000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21000.00,236084.0,330461.0,0.0,1.5,22147.35,21000,16-May-2024,OPTIDXNIFTY16-05-2024CE21000.00,1321,341,0.0,1139.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21050,16-May-2024,21050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21050.00,19824.0,56397.0,0.0,1.55,22147.35,21050,16-May-2024,OPTIDXNIFTY16-05-2024CE21050.00,80,2,0.0,1054.25,14-May-2024 10:50:16,"14/05/2024, 10:51"
21100,16-May-2024,21100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21100.00,68763.0,197084.0,0.0,1.7,22147.35,21100,16-May-2024,OPTIDXNIFTY16-05-2024CE21100.00,95,57,0.0,1050.45,14-May-2024 10:50:16,"14/05/2024, 10:51"
21150,16-May-2024,21150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21150.00,29546.0,95034.0,0.0,1.8,22147.35,21150,16-May-2024,OPTIDXNIFTY16-05-2024CE21150.00,71,71,0.0,986.35,14-May-2024 10:50:16,"14/05/2024, 10:51"
21200,16-May-2024,21200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21200.00,117295.0,269823.0,27.13,2.15,22147.35,21200,16-May-2024,OPTIDXNIFTY16-05-2024CE21200.00,107,51,0.0,955.5,14-May-2024 10:50:16,"14/05/2024, 10:51"
21250,16-May-2024,21250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21250.00,30081.0,173784.0,0.0,2.4,22147.35,21250,16-May-2024,OPTIDXNIFTY16-05-2024CE21250.00,88,34,0.0,897.55,14-May-2024 10:50:16,"14/05/2024, 10:51"
21300,16-May-2024,21300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21300.00,93444.0,256736.0,25.86,2.95,22147.35,21300,16-May-2024,OPTIDXNIFTY16-05-2024CE21300.00,346,65,0.0,853.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21350,16-May-2024,21350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21350.00,34078.0,123727.0,25.15,3.45,22147.35,21350,16-May-2024,OPTIDXNIFTY16-05-2024CE21350.00,211,20,0.0,791.9,14-May-2024 10:50:16,"14/05/2024, 10:51"
21400,16-May-2024,21400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21400.00,128247.0,319131.0,0.0,4.15,22147.35,21400,16-May-2024,OPTIDXNIFTY16-05-2024CE21400.00,1311,158,0.0,740.35,14-May-2024 10:50:16,"14/05/2024, 10:51"
21450,16-May-2024,21450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21450.00,33326.0,112934.0,23.96,5.0,22147.35,21450,16-May-2024,OPTIDXNIFTY16-05-2024CE21450.00,272,45,0.0,687.55,14-May-2024 10:50:16,"14/05/2024, 10:51"
21500,16-May-2024,21500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21500.00,200733.0,405328.0,0.0,6.05,22147.35,21500,16-May-2024,OPTIDXNIFTY16-05-2024CE21500.00,11562,2222,0.0,649.35,14-May-2024 10:50:16,"14/05/2024, 10:51"
21550,16-May-2024,21550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21550.00,33396.0,154901.0,0.0,7.25,22147.35,21550,16-May-2024,OPTIDXNIFTY16-05-2024CE21550.00,708,173,0.0,603.95,14-May-2024 10:50:16,"14/05/2024, 10:51"
21600,16-May-2024,21600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21600.00,113443.0,338986.0,0.0,8.8,22147.35,21600,16-May-2024,OPTIDXNIFTY16-05-2024CE21600.00,3174,1654,0.0,550.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21650,16-May-2024,21650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21650.00,35890.0,218387.0,0.0,11.0,22147.35,21650,16-May-2024,OPTIDXNIFTY16-05-2024CE21650.00,1778,518,0.0,502.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21700,16-May-2024,21700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21700.00,122995.0,421208.0,0.0,14.0,22147.35,21700,16-May-2024,OPTIDXNIFTY16-05-2024CE21700.00,7003,9052,0.0,455.0,14-May-2024 10:50:16,"14/05/2024, 10:51"
21750,16-May-2024,21750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21750.00,60642.0,298336.0,0.0,17.55,22147.35,21750,16-May-2024,OPTIDXNIFTY16-05-2024CE21750.00,4801,7006,0.0,407.4,14-May-2024 10:50:16,"14/05/2024, 10:51"
21800,16-May-2024,21800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21800.00,160655.0,591661.0,20.13,22.5,22147.35,21800,16-May-2024,OPTIDXNIFTY16-05-2024CE21800.00,17555,39246,0.0,362.6,14-May-2024 10:50:16,"14/05/2024, 10:51"
21850,16-May-2024,21850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21850.00,67831.0,380217.0,0.0,28.35,22147.35,21850,16-May-2024,OPTIDXNIFTY16-05-2024CE21850.00,16429,21984,0.0,316.85,14-May-2024 10:50:16,"14/05/2024, 10:51"
21900,16-May-2024,21900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21900.00,158830.0,890132.0,0.0,36.05,22147.35,21900,16-May-2024,OPTIDXNIFTY16-05-2024CE21900.00,34014,88014,0.0,275.5,14-May-2024 10:50:16,"14/05/2024, 10:51"
21950,16-May-2024,21950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21950.00,94031.0,523850.0,19.04,46.2,22147.35,21950,16-May-2024,OPTIDXNIFTY16-05-2024CE21950.00,30623,61329,0.0,235.6,14-May-2024 10:50:16,"14/05/2024, 10:51"
22000,16-May-2024,22000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22000.00,223190.0,1330094.0,0.0,58.85,22147.35,22000,16-May-2024,OPTIDXNIFTY16-05-2024CE22000.00,130475,517675,15.14,198.45,14-May-2024 10:50:16,"14/05/2024, 10:51"
22050,16-May-2024,22050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22050.00,69929.0,765114.0,18.72,75.05,22147.35,22050,16-May-2024,OPTIDXNIFTY16-05-2024CE22050.00,67160,340018,0.0,164.2,14-May-2024 10:50:16,"14/05/2024, 10:51"
22100,16-May-2024,22100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22100.00,186438.0,1880966.0,0.0,94.5,22147.35,22100,16-May-2024,OPTIDXNIFTY16-05-2024CE22100.00,233026,1647691,15.71,134.5,14-May-2024 10:50:16,"14/05/2024, 10:51"
22150,16-May-2024,22150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22150.00,74863.0,1023377.0,18.75,117.25,22147.35,22150,16-May-2024,OPTIDXNIFTY16-05-2024CE22150.00,133115,1294086,0.0,107.45,14-May-2024 10:50:16,"14/05/2024, 10:51"
22200,16-May-2024,22200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22200.00,83015.0,910441.0,0.0,144.15,22147.35,22200,16-May-2024,OPTIDXNIFTY16-05-2024CE22200.00,273269,1742446,0.0,84.05,14-May-2024 10:50:16,"14/05/2024, 10:51"
22250,16-May-2024,22250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22250.00,15608.0,208575.0,0.0,174.0,22147.35,22250,16-May-2024,OPTIDXNIFTY16-05-2024CE22250.00,102454,627769,15.76,64.05,14-May-2024 10:50:16,"14/05/2024, 10:51"
22300,16-May-2024,22300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22300.00,42335.0,203926.0,0.0,207.85,22147.35,22300,16-May-2024,OPTIDXNIFTY16-05-2024CE22300.00,250482,1011422,0.0,47.95,14-May-2024 10:50:16,"14/05/2024, 10:51"
22350,16-May-2024,22350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22350.00,7474.0,29078.0,0.0,245.2,22147.35,22350,16-May-2024,OPTIDXNIFTY16-05-2024CE22350.00,91837,487353,15.88,35.25,14-May-2024 10:50:16,"14/05/2024, 10:51"
22400,16-May-2024,22400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22400.00,25611.0,52760.0,20.3,284.4,22147.35,22400,16-May-2024,OPTIDXNIFTY16-05-2024CE22400.00,182967,711315,0.0,25.4,14-May-2024 10:50:16,"14/05/2024, 10:51"
22450,16-May-2024,22450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22450.00,3671.0,9331.0,0.0,328.0,22147.35,22450,16-May-2024,OPTIDXNIFTY16-05-2024CE22450.00,77523,452486,0.0,18.05,14-May-2024 10:50:16,"14/05/2024, 10:51"
22500,16-May-2024,22500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22500.00,34284.0,28128.0,22.05,372.05,22147.35,22500,16-May-2024,OPTIDXNIFTY16-05-2024CE22500.00,267189,746621,0.0,12.9,14-May-2024 10:50:16,"14/05/2024, 10:51"
